toxicity,positive,negative,neutral
negative,0.07067879289388657,0.8097245693206787,0.11959666758775711
neutral,0.17011642456054688,0.31598880887031555,0.5138947367668152
negative,0.1953238844871521,0.4036920666694641,0.4009840488433838
negative,0.21316823363304138,0.6906062364578247,0.09622553735971451
negative,0.37006229162216187,0.4807542562484741,0.1491835117340088
negative,0.21979251503944397,0.44597387313842773,0.3342336118221283
negative,0.104233019053936,0.6488069295883179,0.24696005880832672
positive,0.37944722175598145,0.3771689832210541,0.2433837652206421
neutral,0.1724664270877838,0.3331415057182312,0.4943920969963074
positive,0.5526718497276306,0.24058087170124054,0.20674727857112885
negative,0.08324208110570908,0.770298957824707,0.14645890891551971
negative,0.23205514252185822,0.6219168901443481,0.14602790772914886
positive,0.7629317045211792,0.14490151405334473,0.09216679632663727
negative,0.18337814509868622,0.5178188681602478,0.2988029420375824
negative,0.13249680399894714,0.7255074977874756,0.14199568331241608
negative,0.27689364552497864,0.41547882556915283,0.30762749910354614
negative,0.13092878460884094,0.6648996472358704,0.20417152345180511
negative,0.21156659722328186,0.573696494102478,0.2147369086742401
negative,0.33389022946357727,0.5393598079681396,0.1267499178647995
neutral,0.12925438582897186,0.3537859320640564,0.5169597268104553
positive,0.4265492856502533,0.3367003798484802,0.23675031960010529
negative,0.3516196310520172,0.498058557510376,0.1503218561410904
negative,0.1361081302165985,0.7115364670753479,0.1523554027080536
negative,0.37006229162216187,0.4807542562484741,0.1491835117340088
neutral,0.34769198298454285,0.2640692889690399,0.38823872804641724
negative,0.40680620074272156,0.4424068331718445,0.15078698098659515
positive,0.4292779564857483,0.3165287971496582,0.25419318675994873
neutral,0.3956117331981659,0.1788783222436905,0.4255099296569824
positive,0.5256493091583252,0.22636133432388306,0.24798934161663055
negative,0.0850730761885643,0.6472398638725281,0.2676870822906494
negative,0.37117627263069153,0.42807507514953613,0.20074868202209473
negative,0.17020849883556366,0.6161071062088013,0.21368440985679626
negative,0.29889926314353943,0.5363662838935852,0.1647343933582306
positive,0.39212992787361145,0.27135154604911804,0.3365185558795929
neutral,0.10869713872671127,0.194281667470932,0.6970211863517761
negative,0.05674463510513306,0.6535900235176086,0.2896653711795807
negative,0.09577905386686325,0.7541729211807251,0.15004801750183105
neutral,0.18645688891410828,0.33575186133384705,0.47779127955436707
negative,0.2220042496919632,0.48953333497047424,0.28846246004104614
positive,0.9464578032493591,0.024218572303652763,0.02932366356253624
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
neutral,0.1360284686088562,0.42773014307022095,0.43624135851860046
positive,0.487183541059494,0.3437592387199402,0.1690572202205658
negative,0.1858263909816742,0.49531468749046326,0.3188589811325073
negative,0.08927075564861298,0.5227052569389343,0.3880240321159363
positive,0.4631241261959076,0.3608068823814392,0.176068976521492
negative,0.28431078791618347,0.5485784411430359,0.16711077094078064
negative,0.29295969009399414,0.4331676661968231,0.27387264370918274
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.6149733066558838,0.11308606714010239,0.2719406187534332
negative,0.21471136808395386,0.42641785740852356,0.35887080430984497
positive,0.5099443197250366,0.32617753744125366,0.16387805342674255
negative,0.37006229162216187,0.4807542562484741,0.1491835117340088
positive,0.7850220203399658,0.1292491853237152,0.08572878688573837
negative,0.14011095464229584,0.59233158826828,0.2675575017929077
positive,0.5607854723930359,0.229942187666893,0.2092723548412323
positive,0.7104552984237671,0.15034893155097961,0.1391957551240921
negative,0.270231693983078,0.4515083432197571,0.27825993299484253
negative,0.15241314470767975,0.698254406452179,0.14933240413665771
positive,0.5517234206199646,0.3782379925251007,0.07003860175609589
negative,0.2048526555299759,0.6469784379005432,0.1481688916683197
negative,0.2447790652513504,0.38278332352638245,0.37243762612342834
positive,0.5583360195159912,0.23472250998020172,0.2069414258003235
positive,0.7418901920318604,0.19375304877758026,0.06435678154230118
positive,0.5194676518440247,0.33425623178482056,0.14627614617347717
positive,0.6668256521224976,0.20129714906215668,0.13187725841999054
negative,0.3710376024246216,0.4256584644317627,0.2033039778470993
positive,0.48498719930648804,0.2699456214904785,0.24506716430187225
negative,0.22936506569385529,0.5993731021881104,0.17126183211803436
negative,0.0962427631020546,0.8227904438972473,0.0809667780995369
negative,0.37006229162216187,0.4807542562484741,0.1491835117340088
negative,0.04590192809700966,0.8031817674636841,0.15091629326343536
negative,0.21195551753044128,0.5777667164802551,0.21027778089046478
neutral,0.2579934298992157,0.3387235701084137,0.4032829999923706
negative,0.37006229162216187,0.4807542562484741,0.1491835117340088
positive,0.6958923935890198,0.16373057663440704,0.1403769999742508
negative,0.03639363497495651,0.7493717670440674,0.21423454582691193
neutral,0.13858185708522797,0.38960587978363037,0.4718122184276581
neutral,0.15957880020141602,0.31502383947372437,0.5253973603248596
negative,0.14099553227424622,0.6392868161201477,0.21971765160560608
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.43307504057884216,0.3440386652946472,0.2228863686323166
negative,0.1501007229089737,0.6250120401382446,0.22488722205162048
negative,0.11280934512615204,0.7630004286766052,0.12419021129608154
negative,0.18871764838695526,0.5875979065895081,0.2236844003200531
negative,0.054272014647722244,0.8531540036201477,0.09257400780916214
negative,0.16438183188438416,0.6262508034706116,0.20936740934848785
negative,0.12223315984010696,0.7353216409683228,0.14244520664215088
negative,0.3189414441585541,0.43803587555885315,0.2430226057767868
negative,0.15165196359157562,0.5222081542015076,0.3261398375034332
negative,0.23731200397014618,0.600062906742096,0.16262510418891907
negative,0.14667494595050812,0.5514100193977356,0.3019150197505951
negative,0.30968987941741943,0.5236363410949707,0.16667382419109344
negative,0.28567856550216675,0.46607449650764465,0.24824698269367218
negative,0.057420313358306885,0.8679549098014832,0.07462474703788757
negative,0.20453917980194092,0.608776330947876,0.1866845041513443
negative,0.019305996596813202,0.8758347034454346,0.10485927760601044
positive,0.42126280069351196,0.23790347576141357,0.34083372354507446
negative,0.05395627021789551,0.8365271687507629,0.10951656848192215
negative,0.11761606484651566,0.6051551103591919,0.27722880244255066
neutral,0.195153146982193,0.3958575427532196,0.4089893102645874
negative,0.1877460926771164,0.559205949306488,0.2530479431152344
negative,0.20087914168834686,0.6645417213439941,0.1345791220664978
negative,0.18950003385543823,0.6512710452079773,0.15922893583774567
negative,0.3084438145160675,0.5059518814086914,0.1856042891740799
positive,0.5404621958732605,0.36443188786506653,0.09510594606399536
negative,0.11587058752775192,0.6571468114852905,0.22698256373405457
positive,0.6588680744171143,0.22434747219085693,0.11678449809551239
negative,0.1299901306629181,0.544717013835907,0.32529282569885254
negative,0.32603999972343445,0.3678748309612274,0.30608516931533813
negative,0.08822621405124664,0.7194980978965759,0.19227571785449982
negative,0.3862239122390747,0.47465863823890686,0.13911738991737366
negative,0.221708744764328,0.6118327975273132,0.16645842790603638
negative,0.15481942892074585,0.5639850497245789,0.2811954915523529
neutral,0.14571954309940338,0.410584032535553,0.443696528673172
negative,0.14120891690254211,0.5812164545059204,0.2775746285915375
positive,0.5132231116294861,0.33192193508148193,0.1548549383878708
negative,0.1839347779750824,0.4381028711795807,0.3779624104499817
positive,0.5316632390022278,0.24955835938453674,0.21877837181091309
neutral,0.19884981215000153,0.3482275605201721,0.45292261242866516
negative,0.2803407609462738,0.5433821678161621,0.1762770414352417
negative,0.3155246675014496,0.5710679888725281,0.11340731382369995
negative,0.1394360214471817,0.7314029335975647,0.12916108965873718
negative,0.08241338282823563,0.5483725070953369,0.36921414732933044
negative,0.06965313851833344,0.7310937643051147,0.19925306737422943
positive,0.5090965628623962,0.30054688453674316,0.1903565526008606
negative,0.15442092716693878,0.8108272552490234,0.0347517654299736
negative,0.06602895259857178,0.8994395136833191,0.0345316044986248
negative,0.02721504308283329,0.861592710018158,0.1111922636628151
positive,0.4848315715789795,0.3110150992870331,0.20415328443050385
negative,0.07020091265439987,0.6831095218658447,0.2466895431280136
negative,0.15284419059753418,0.7511788010597229,0.0959770455956459
negative,0.06997570395469666,0.6159037351608276,0.3141205906867981
negative,0.08706916123628616,0.5034250617027283,0.4095057547092438
negative,0.1795050948858261,0.5326432585716248,0.2878516614437103
negative,0.43563592433929443,0.5103919506072998,0.05397217720746994
neutral,0.1177695244550705,0.28315478563308716,0.5990757346153259
negative,0.12609295547008514,0.7480685710906982,0.1258385330438614
negative,0.14911262691020966,0.7338038682937622,0.11708351224660873
negative,0.10568980872631073,0.675706684589386,0.21860350668430328
positive,0.42864349484443665,0.2853313684463501,0.28602516651153564
negative,0.12817707657814026,0.8317767977714539,0.040046073496341705
negative,0.027095608413219452,0.9276664853096008,0.04523787274956703
negative,0.09494324773550034,0.7533726692199707,0.15168410539627075
negative,0.2407183051109314,0.6669924855232239,0.09228920191526413
neutral,0.13182424008846283,0.296109676361084,0.5720661282539368
negative,0.12914837896823883,0.7514476180076599,0.11940401047468185
negative,0.07604708522558212,0.8407381772994995,0.08321470022201538
negative,0.20669619739055634,0.687191367149353,0.10611241310834885
negative,0.08909501880407333,0.762804388999939,0.1481005698442459
negative,0.15458238124847412,0.5700539946556091,0.27536362409591675
negative,0.3354046046733856,0.5063780546188354,0.15821731090545654
negative,0.27329713106155396,0.6577215194702148,0.06898131221532822
negative,0.05546874552965164,0.8872765302658081,0.057254668325185776
negative,0.26876744627952576,0.4803690016269684,0.25086352229118347
positive,0.506388247013092,0.3831341862678528,0.11047761142253876
positive,0.6089324951171875,0.23505717515945435,0.15601025521755219
positive,0.5913188457489014,0.17866840958595276,0.2300126999616623
positive,0.45209401845932007,0.44037193059921265,0.10753403604030609
neutral,0.18313045799732208,0.3150566816329956,0.5018128752708435
negative,0.23994773626327515,0.41772007942199707,0.34233221411705017
negative,0.1544475108385086,0.6496540307998657,0.19589845836162567
negative,0.34708818793296814,0.5149929523468018,0.1379188895225525
positive,0.7547885179519653,0.11030228435993195,0.13490919768810272
neutral,0.32079237699508667,0.18228088319301605,0.49692678451538086
negative,0.13024142384529114,0.7990450859069824,0.07071349769830704
negative,0.19412007927894592,0.5937538743019104,0.21212603151798248
negative,0.4071212112903595,0.4480588436126709,0.1448199599981308
negative,0.3833986520767212,0.4018813669681549,0.21471993625164032
negative,0.14327368140220642,0.6254063248634338,0.23132002353668213
negative,0.16178041696548462,0.5647386312484741,0.27348098158836365
negative,0.345938503742218,0.47036707401275635,0.18369446694850922
negative,0.14217382669448853,0.46497035026550293,0.39285579323768616
negative,0.38230273127555847,0.3897717297077179,0.22792556881904602
negative,0.11484936624765396,0.7632731199264526,0.12187758088111877
negative,0.09224048256874084,0.8250352144241333,0.08272435516119003
negative,0.23024889826774597,0.5564545392990112,0.2132965624332428
negative,0.13363797962665558,0.7345377206802368,0.1318242996931076
negative,0.2675398588180542,0.6305339932441711,0.10192615538835526
neutral,0.15869218111038208,0.38009703159332275,0.4612107574939728
negative,0.06689488887786865,0.8712760806083679,0.06182894483208656
negative,0.06674456596374512,0.7387386560440063,0.19451680779457092
negative,0.2832535207271576,0.5354016423225403,0.18134483695030212
negative,0.19900988042354584,0.642427384853363,0.15856274962425232
negative,0.28538399934768677,0.40155377984046936,0.31306222081184387
negative,0.2912046015262604,0.4397599697113037,0.2690353989601135
negative,0.18298576772212982,0.6088759303092957,0.20813831686973572
negative,0.3922564387321472,0.41713640093803406,0.19060717523097992
neutral,0.23004621267318726,0.3500022888183594,0.419951468706131
negative,0.17723944783210754,0.7223404049873352,0.10042014718055725
negative,0.23218190670013428,0.5824919939041138,0.18532612919807434
negative,0.24121664464473724,0.5874754786491394,0.17130787670612335
positive,0.5280476212501526,0.20484936237335205,0.267102986574173
negative,0.02440018765628338,0.9106292128562927,0.06497054547071457
positive,0.44101211428642273,0.3815135955810547,0.1774742603302002
positive,0.5399295091629028,0.3650789260864258,0.09499154984951019
positive,0.5542715191841125,0.2783001661300659,0.16742835938930511
negative,0.07796640694141388,0.807081401348114,0.11495215445756912
negative,0.19927220046520233,0.7263070344924927,0.07442072778940201
negative,0.13423016667366028,0.7008452415466309,0.16492459177970886
negative,0.066227987408638,0.7651680707931519,0.16860397160053253
negative,0.048821333795785904,0.7375244498252869,0.21365424990653992
negative,0.12015482038259506,0.5385101437568665,0.3413350284099579
